"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"524";"2024-11-24 12:54:17";"Pull #4";"4615";"Hammer Curl (Dumbbell)";"1";"14.0";"8";"";"";"";"";""
"524";"2024-11-24 12:54:17";"Pull #4";"4615";"Hammer Curl (Dumbbell)";"2";"14.0";"8";"";"";"";"";""
"524";"2024-11-24 12:54:17";"Pull #4";"4615";"Hammer Curl (Dumbbell)";"3";"16.0";"7";"";"";"";"";""
"524";"2024-11-24 12:54:17";"Pull #4";"4615";"Cardio (any)";"1";"";"";"";"0.0";"1200.0";"";""
"525";"2024-11-25 12:43:18";"Push #3";"3534";"Incline Bench Press (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"525";"2024-11-25 12:43:18";"Push #3";"3534";"Incline Bench Press (Dumbbell)";"2";"24.0";"10";"";"";"";"";""
"525";"2024-11-25 12:43:18";"Push #3";"3534";"Incline Bench Press (Dumbbell)";"3";"26.0";"10";"";"";"";"";""
"525";"2024-11-25 12:43:18";"Push #3";"3534";"Incline Bench Press (Dumbbell)";"4";"28.0";"8";"";"";"";"";""
"525";"2024-11-25 12:43:18";"Push #3";"3534";"Chest Fly (Dumbbell)";"1";"14.0";"12";"";"";"";"";""
"525";"2024-11-25 12:43:18";"Push #3";"3534";"Chest Fly (Dumbbell)";"2";"14.0";"10";"";"";"";"";""
"525";"2024-11-25 12:43:18";"Push #3";"3534";"Chest Fly (Dumbbell)";"3";"17.5";"7";"";"";"";"";""
"525";"2024-11-25 12:43:18";"Push #3";"3534";"Shoulder Press (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"525";"2024-11-25 12:43:18";"Push #3";"3534";"Shoulder Press (Dumbbell)";"2";"18.0";"10";"";"";"";"";""
"525";"2024-11-25 12:43:18";"Push #3";"3534";"Shoulder Press (Dumbbell)";"3";"22.0";"6";"";"";"";"";""
"525";"2024-11-25 12:43:18";"Push #3";"3534";"Lateral Raise (Cable)";"1";"3.75";"12";"";"";"";"";""
"525";"2024-11-25 12:43:18";"Push #3";"3534";"Lateral Raise (Cable)";"2";"5.0";"10";"";"";"";"";""
"525";"2024-11-25 12:43:18";"Push #3";"3534";"Lateral Raise (Cable)";"3";"5.0";"8";"";"";"";"";""
"525";"2024-11-25 12:43:18";"Push #3";"3534";"Triceps Pushdown (Cable - Straight Bar)";"1";"22.5";"12";"";"";"";"";""
"525";"2024-11-25 12:43:18";"Push #3";"3534";"Triceps Pushdown (Cable - Straight Bar)";"2";"27.5";"10";"";"";"";"";""
"525";"2024-11-25 12:43:18";"Push #3";"3534";"Triceps Pushdown (Cable - Straight Bar)";"3";"32.5";"8";"";"";"";"";""
"525";"2024-11-25 12:43:18";"Push #3";"3534";"Triceps Extension (Dumbbell)";"1";"10.0";"10";"";"";"";"";""
"525";"2024-11-25 12:43:18";"Push #3";"3534";"Triceps Extension (Dumbbell)";"2";"10.0";"10";"";"";"";"";""
"525";"2024-11-25 12:43:18";"Push #3";"3534";"Triceps Extension (Dumbbell)";"3";"12.0";"7";"";"";"";"";""
"526";"2024-11-26 11:52:10";"Pull #4";"3103";"Lat Pulldown (Cable)";"1";"45.0";"12";"";"";"";"";""
"526";"2024-11-26 11:52:10";"Pull #4";"3103";"Lat Pulldown (Cable)";"2";"55.0";"10";"";"";"";"";""
"526";"2024-11-26 11:52:10";"Pull #4";"3103";"Lat Pulldown (Cable)";"3";"65.0";"6";"";"";"";"";""
"526";"2024-11-26 11:52:10";"Pull #4";"3103";"Seated Row (Cable)";"1";"45.0";"10";"";"";"";"";""
"526";"2024-11-26 11:52:10";"Pull #4";"3103";"Seated Row (Cable)";"2";"55.0";"8";"";"";"";"";""
"526";"2024-11-26 11:52:10";"Pull #4";"3103";"Seated Row (Cable)";"3";"65.0";"6";"";"";"";"";""
"526";"2024-11-26 11:52:10";"Pull #4";"3103";"Pull Up (Assisted)";"1";"35.0";"12";"";"";"";"";""
"526";"2024-11-26 11:52:10";"Pull #4";"3103";"Pull Up (Assisted)";"2";"28.0";"10";"";"";"";"";""
"526";"2024-11-26 11:52:10";"Pull #4";"3103";"Pull Up (Assisted)";"3";"21.0";"8";"";"";"";"";""
"526";"2024-11-26 11:52:10";"Pull #4";"3103";"Bicep Curl (Barbell)";"1";"25.0";"10";"";"";"";"";""
"526";"2024-11-26 11:52:10";"Pull #4";"3103";"Bicep Curl (Barbell)";"2";"25.0";"8";"";"";"";"";""
"526";"2024-11-26 11:52:10";"Pull #4";"3103";"Bicep Curl (Barbell)";"3";"35.0";"7";"";"";"";"";""
"526";"2024-11-26 11:52:10";"Pull #4";"3103";"Hammer Curl (Dumbbell)";"1";"14.0";"8";"";"";"";"";""
"526";"2024-11-26 11:52:10";"Pull #4";"3103";"Hammer Curl (Dumbbell)";"2";"14.0";"8";"";"";"";"";""
"526";"2024-11-26 11:52:10";"Pull #4";"3103";"Hammer Curl (Dumbbell)";"3";"16.0";"7";"";"";"";"";""
"527";"2024-11-28 12:17:20";"Push #3";"4166";"Incline Bench Press (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"527";"2024-11-28 12:17:20";"Push #3";"4166";"Incline Bench Press (Dumbbell)";"2";"24.0";"10";"";"";"";"";""
"527";"2024-11-28 12:17:20";"Push #3";"4166";"Incline Bench Press (Dumbbell)";"3";"26.0";"10";"";"";"";"";""
"527";"2024-11-28 12:17:20";"Push #3";"4166";"Incline Bench Press (Dumbbell)";"4";"28.0";"8";"";"";"";"";""
"527";"2024-11-28 12:17:20";"Push #3";"4166";"Chest Fly (Dumbbell)";"1";"14.0";"12";"";"";"";"";""
"527";"2024-11-28 12:17:20";"Push #3";"4166";"Chest Fly (Dumbbell)";"2";"14.0";"10";"";"";"";"";""
"527";"2024-11-28 12:17:20";"Push #3";"4166";"Chest Fly (Dumbbell)";"3";"17.5";"8";"";"";"";"";""
"527";"2024-11-28 12:17:20";"Push #3";"4166";"Shoulder Press (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"527";"2024-11-28 12:17:20";"Push #3";"4166";"Shoulder Press (Dumbbell)";"2";"18.0";"10";"";"";"";"";""
"527";"2024-11-28 12:17:20";"Push #3";"4166";"Shoulder Press (Dumbbell)";"3";"22.0";"7";"";"";"";"";""
"527";"2024-11-28 12:17:20";"Push #3";"4166";"Lateral Raise (Cable)";"1";"3.75";"12";"";"";"";"";""
"527";"2024-11-28 12:17:20";"Push #3";"4166";"Lateral Raise (Cable)";"2";"5.0";"10";"";"";"";"";""
"527";"2024-11-28 12:17:20";"Push #3";"4166";"Lateral Raise (Cable)";"3";"5.0";"8";"";"";"";"";""
"527";"2024-11-28 12:17:20";"Push #3";"4166";"Triceps Pushdown (Cable - Straight Bar)";"1";"22.5";"12";"";"";"";"";""
"527";"2024-11-28 12:17:20";"Push #3";"4166";"Triceps Pushdown (Cable - Straight Bar)";"2";"27.5";"10";"";"";"";"";""
"527";"2024-11-28 12:17:20";"Push #3";"4166";"Triceps Pushdown (Cable - Straight Bar)";"3";"32.5";"8";"";"";"";"";""
"527";"2024-11-28 12:17:20";"Push #3";"4166";"Triceps Extension (Dumbbell)";"1";"10.0";"10";"";"";"";"";""
"527";"2024-11-28 12:17:20";"Push #3";"4166";"Triceps Extension (Dumbbell)";"2";"10.0";"10";"";"";"";"";""
"527";"2024-11-28 12:17:20";"Push #3";"4166";"Triceps Extension (Dumbbell)";"3";"12.0";"7";"";"";"";"";""
"528";"2024-11-29 11:33:13";"Pull #4";"3337";"Lat Pulldown (Cable)";"1";"45.0";"12";"";"";"";"";""
"528";"2024-11-29 11:33:13";"Pull #4";"3337";"Lat Pulldown (Cable)";"2";"55.0";"10";"";"";"";"";""
"528";"2024-11-29 11:33:13";"Pull #4";"3337";"Lat Pulldown (Cable)";"3";"65.0";"6";"";"";"";"";""
"528";"2024-11-29 11:33:13";"Pull #4";"3337";"Seated Row (Cable)";"1";"50.0";"10";"";"";"";"";""
"528";"2024-11-29 11:33:13";"Pull #4";"3337";"Seated Row (Cable)";"2";"55.0";"8";"";"";"";"";""
"528";"2024-11-29 11:33:13";"Pull #4";"3337";"Seated Row (Cable)";"3";"65.0";"6";"";"";"";"";""
"528";"2024-11-29 11:33:13";"Pull #4";"3337";"Pull Up (Assisted)";"1";"35.0";"12";"";"";"";"";""
"528";"2024-11-29 11:33:13";"Pull #4";"3337";"Pull Up (Assisted)";"2";"28.0";"10";"";"";"";"";""
"528";"2024-11-29 11:33:13";"Pull #4";"3337";"Pull Up (Assisted)";"3";"21.0";"8";"";"";"";"";""
"528";"2024-11-29 11:33:13";"Pull #4";"3337";"Bicep Curl (Barbell)";"1";"25.0";"10";"";"";"";"";""
"528";"2024-11-29 11:33:13";"Pull #4";"3337";"Bicep Curl (Barbell)";"2";"25.0";"8";"";"";"";"";""
"528";"2024-11-29 11:33:13";"Pull #4";"3337";"Bicep Curl (Barbell)";"3";"35.0";"7";"";"";"";"";""
"528";"2024-11-29 11:33:13";"Pull #4";"3337";"Hammer Curl (Dumbbell)";"1";"14.0";"8";"";"";"";"";""
"528";"2024-11-29 11:33:13";"Pull #4";"3337";"Hammer Curl (Dumbbell)";"2";"14.0";"8";"";"";"";"";""
"528";"2024-11-29 11:33:13";"Pull #4";"3337";"Hammer Curl (Dumbbell)";"3";"16.0";"8";"";"";"";"";""
"529";"2024-12-02 17:58:38";"Push #3";"4340";"Incline Bench Press (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"529";"2024-12-02 17:58:38";"Push #3";"4340";"Incline Bench Press (Dumbbell)";"2";"24.0";"10";"";"";"";"";""
"529";"2024-12-02 17:58:38";"Push #3";"4340";"Incline Bench Press (Dumbbell)";"3";"26.0";"10";"";"";"";"";""
"529";"2024-12-02 17:58:38";"Push #3";"4340";"Incline Bench Press (Dumbbell)";"4";"28.0";"8";"";"";"";"";""
"529";"2024-12-02 17:58:38";"Push #3";"4340";"Chest Fly (Dumbbell)";"1";"14.0";"12";"";"";"";"";""
"529";"2024-12-02 17:58:38";"Push #3";"4340";"Chest Fly (Dumbbell)";"2";"14.0";"10";"";"";"";"";""
"529";"2024-12-02 17:58:38";"Push #3";"4340";"Chest Fly (Dumbbell)";"3";"17.5";"8";"";"";"";"";""
"529";"2024-12-02 17:58:38";"Push #3";"4340";"Shoulder Press (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"529";"2024-12-02 17:58:38";"Push #3";"4340";"Shoulder Press (Dumbbell)";"2";"18.0";"10";"";"";"";"";""
"529";"2024-12-02 17:58:38";"Push #3";"4340";"Shoulder Press (Dumbbell)";"3";"22.0";"7";"";"";"";"";""
"529";"2024-12-02 17:58:38";"Push #3";"4340";"Lateral Raise (Cable)";"1";"3.75";"12";"";"";"";"";""
"529";"2024-12-02 17:58:38";"Push #3";"4340";"Lateral Raise (Cable)";"2";"5.0";"10";"";"";"";"";""
"529";"2024-12-02 17:58:38";"Push #3";"4340";"Lateral Raise (Cable)";"3";"5.0";"8";"";"";"";"";""
"529";"2024-12-02 17:58:38";"Push #3";"4340";"Triceps Pushdown (Cable - Straight Bar)";"1";"22.5";"12";"";"";"";"";""
"529";"2024-12-02 17:58:38";"Push #3";"4340";"Triceps Pushdown (Cable - Straight Bar)";"2";"27.5";"10";"";"";"";"";""
"529";"2024-12-02 17:58:38";"Push #3";"4340";"Triceps Pushdown (Cable - Straight Bar)";"3";"32.5";"8";"";"";"";"";""
"529";"2024-12-02 17:58:38";"Push #3";"4340";"Triceps Extension (Dumbbell)";"1";"10.0";"10";"";"";"";"";""
"529";"2024-12-02 17:58:38";"Push #3";"4340";"Triceps Extension (Dumbbell)";"2";"10.0";"10";"";"";"";"";""
"529";"2024-12-02 17:58:38";"Push #3";"4340";"Triceps Extension (Dumbbell)";"3";"12.0";"8";"";"";"";"";""
"530";"2024-12-04 17:53:35";"Pull #4";"5662";"Lat Pulldown (Cable)";"1";"45.0";"12";"";"";"";"";""
"530";"2024-12-04 17:53:35";"Pull #4";"5662";"Lat Pulldown (Cable)";"2";"55.0";"10";"";"";"";"";""
"530";"2024-12-04 17:53:35";"Pull #4";"5662";"Lat Pulldown (Cable)";"3";"65.0";"6";"";"";"";"";""
"530";"2024-12-04 17:53:35";"Pull #4";"5662";"Lat Pulldown (Cable)";"4";"55.0";"6";"";"";"";"";""
"530";"2024-12-04 17:53:35";"Pull #4";"5662";"Seated Row (Cable)";"1";"50.0";"12";"";"";"";"";""
"530";"2024-12-04 17:53:35";"Pull #4";"5662";"Seated Row (Cable)";"2";"55.0";"10";"";"";"";"";""
"530";"2024-12-04 17:53:35";"Pull #4";"5662";"Seated Row (Cable)";"3";"65.0";"6";"";"";"";"";""
"530";"2024-12-04 17:53:35";"Pull #4";"5662";"Pull Up (Assisted)";"1";"35.0";"12";"";"";"";"";""
"530";"2024-12-04 17:53:35";"Pull #4";"5662";"Pull Up (Assisted)";"2";"28.0";"10";"";"";"";"";""
"530";"2024-12-04 17:53:35";"Pull #4";"5662";"Pull Up (Assisted)";"3";"21.0";"8";"";"";"";"";""
"530";"2024-12-04 17:53:35";"Pull #4";"5662";"Bicep Curl (Barbell)";"1";"25.0";"10";"";"";"";"";""
"530";"2024-12-04 17:53:35";"Pull #4";"5662";"Bicep Curl (Barbell)";"2";"25.0";"8";"";"";"";"";""
"530";"2024-12-04 17:53:35";"Pull #4";"5662";"Bicep Curl (Barbell)";"3";"35.0";"6";"";"";"";"";""
"530";"2024-12-04 17:53:35";"Pull #4";"5662";"Hammer Curl (Dumbbell)";"1";"14.0";"8";"";"";"";"";""
"530";"2024-12-04 17:53:35";"Pull #4";"5662";"Hammer Curl (Dumbbell)";"2";"14.0";"8";"";"";"";"";""
"530";"2024-12-04 17:53:35";"Pull #4";"5662";"Hammer Curl (Dumbbell)";"3";"16.0";"6";"";"";"";"";""
"530";"2024-12-04 17:53:35";"Pull #4";"5662";"Cardio (any)";"1";"";"";"";"0.0";"1200.0";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Bench Press (Barbell)";"1";"0.0";"12";"";"";"";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Bench Press (Barbell)";"2";"10.0";"10";"";"";"";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Bench Press (Barbell)";"3";"25.0";"2";"";"";"";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Bench Press (Barbell)";"4";"25.0";"2";"";"";"";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Bench Press (Barbell)";"5";"31.25";"1";"";"";"";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Chest Fly (Dumbbell)";"1";"14.0";"12";"";"";"";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Chest Fly (Dumbbell)";"2";"14.0";"10";"";"";"";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Chest Fly (Dumbbell)";"3";"17.5";"10";"";"";"";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Shoulder Press (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Shoulder Press (Dumbbell)";"2";"18.0";"10";"";"";"";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Shoulder Press (Dumbbell)";"3";"22.0";"8";"";"";"";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Lateral Raise (Cable)";"1";"3.75";"12";"";"";"";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Lateral Raise (Cable)";"2";"5.0";"10";"";"";"";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Lateral Raise (Cable)";"3";"5.0";"10";"";"";"";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Triceps Pushdown (Cable - Straight Bar)";"1";"22.5";"12";"";"";"";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Triceps Pushdown (Cable - Straight Bar)";"2";"27.5";"10";"";"";"";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Triceps Pushdown (Cable - Straight Bar)";"3";"32.5";"8";"";"";"";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Triceps Extension (Dumbbell)";"1";"10.0";"10";"";"";"";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Triceps Extension (Dumbbell)";"2";"10.0";"10";"";"";"";"";""
"531";"2024-12-06 18:40:03";"Push #3";"5314";"Triceps Extension (Dumbbell)";"3";"12.0";"6";"";"";"";"";""
"532";"2024-12-07 17:32:27";"Pull #4";"3896";"Lat Pulldown (Cable)";"1";"45.0";"12";"";"";"";"";""
"532";"2024-12-07 17:32:27";"Pull #4";"3896";"Lat Pulldown (Cable)";"2";"55.0";"10";"";"";"";"";""
"532";"2024-12-07 17:32:27";"Pull #4";"3896";"Lat Pulldown (Cable)";"3";"65.0";"6";"";"";"";"";""
"532";"2024-12-07 17:32:27";"Pull #4";"3896";"Lat Pulldown (Cable)";"4";"55.0";"87";"";"";"";"";""
"532";"2024-12-07 17:32:27";"Pull #4";"3896";"Seated Row (Cable)";"1";"50.0";"12";"";"";"";"";""
"532";"2024-12-07 17:32:27";"Pull #4";"3896";"Seated Row (Cable)";"2";"55.0";"10";"";"";"";"";""
"532";"2024-12-07 17:32:27";"Pull #4";"3896";"Seated Row (Cable)";"3";"65.0";"6";"";"";"";"";""
"532";"2024-12-07 17:32:27";"Pull #4";"3896";"Seated Row (Cable)";"4";"55.0";"6";"";"";"";"";""
"532";"2024-12-07 17:32:27";"Pull #4";"3896";"Pull Up (Assisted)";"1";"35.0";"12";"";"";"";"";""
"532";"2024-12-07 17:32:27";"Pull #4";"3896";"Pull Up (Assisted)";"2";"28.0";"10";"";"";"";"";""
"532";"2024-12-07 17:32:27";"Pull #4";"3896";"Pull Up (Assisted)";"3";"21.0";"8";"";"";"";"";""
"532";"2024-12-07 17:32:27";"Pull #4";"3896";"Bicep Curl (Barbell)";"1";"25.0";"10";"";"";"";"";""
"532";"2024-12-07 17:32:27";"Pull #4";"3896";"Bicep Curl (Barbell)";"2";"25.0";"8";"";"";"";"";""
"532";"2024-12-07 17:32:27";"Pull #4";"3896";"Bicep Curl (Barbell)";"3";"35.0";"6";"";"";"";"";""
"532";"2024-12-07 17:32:27";"Pull #4";"3896";"Hammer Curl (Dumbbell)";"1";"14.0";"8";"";"";"";"";""
"532";"2024-12-07 17:32:27";"Pull #4";"3896";"Hammer Curl (Dumbbell)";"2";"14.0";"8";"";"";"";"";""
"532";"2024-12-07 17:32:27";"Pull #4";"3896";"Hammer Curl (Dumbbell)";"3";"16.0";"7";"";"";"";"";""
"533";"2024-12-11 12:35:43";"Pull #4";"3438";"Lat Pulldown (Cable)";"1";"45.0";"12";"";"";"";"";""
"533";"2024-12-11 12:35:43";"Pull #4";"3438";"Lat Pulldown (Cable)";"2";"55.0";"10";"";"";"";"";""
"533";"2024-12-11 12:35:43";"Pull #4";"3438";"Lat Pulldown (Cable)";"3";"65.0";"6";"";"";"";"";""
"533";"2024-12-11 12:35:43";"Pull #4";"3438";"Lat Pulldown (Cable)";"4";"55.0";"8";"";"";"";"";""
"533";"2024-12-11 12:35:43";"Pull #4";"3438";"Seated Row (Cable)";"1";"45.0";"12";"";"";"";"";""
"533";"2024-12-11 12:35:43";"Pull #4";"3438";"Seated Row (Cable)";"2";"55.0";"10";"";"";"";"";""
"533";"2024-12-11 12:35:43";"Pull #4";"3438";"Seated Row (Cable)";"3";"65.0";"6";"";"";"";"";""
"533";"2024-12-11 12:35:43";"Pull #4";"3438";"Pull Up (Assisted)";"1";"35.0";"12";"";"";"";"";""
"533";"2024-12-11 12:35:43";"Pull #4";"3438";"Pull Up (Assisted)";"2";"28.0";"10";"";"";"";"";""
"533";"2024-12-11 12:35:43";"Pull #4";"3438";"Pull Up (Assisted)";"3";"21.0";"8";"";"";"";"";""
"533";"2024-12-11 12:35:43";"Pull #4";"3438";"Bicep Curl (Barbell)";"1";"25.0";"10";"";"";"";"";""
"533";"2024-12-11 12:35:43";"Pull #4";"3438";"Bicep Curl (Barbell)";"2";"25.0";"8";"";"";"";"";""
"533";"2024-12-11 12:35:43";"Pull #4";"3438";"Bicep Curl (Barbell)";"3";"35.0";"6";"";"";"";"";""
"533";"2024-12-11 12:35:43";"Pull #4";"3438";"Bicep Curl (Barbell)";"4";"25.0";"8";"";"";"";"";""
"533";"2024-12-11 12:35:43";"Pull #4";"3438";"Hammer Curl (Dumbbell)";"1";"14.0";"8";"";"";"";"";""
"533";"2024-12-11 12:35:43";"Pull #4";"3438";"Hammer Curl (Dumbbell)";"2";"14.0";"8";"";"";"";"";""
"533";"2024-12-11 12:35:43";"Pull #4";"3438";"Hammer Curl (Dumbbell)";"3";"16.0";"7";"";"";"";"";""
"534";"2024-12-12 12:26:02";"Push #3";"4168";"Incline Bench Press (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"534";"2024-12-12 12:26:02";"Push #3";"4168";"Incline Bench Press (Dumbbell)";"2";"24.0";"10";"";"";"";"";""
"534";"2024-12-12 12:26:02";"Push #3";"4168";"Incline Bench Press (Dumbbell)";"3";"26.0";"10";"";"";"";"";""
"534";"2024-12-12 12:26:02";"Push #3";"4168";"Incline Bench Press (Dumbbell)";"4";"30.0";"5";"";"";"";"";""
"534";"2024-12-12 12:26:02";"Push #3";"4168";"Chest Fly (Dumbbell)";"1";"14.0";"12";"";"";"";"";""
"534";"2024-12-12 12:26:02";"Push #3";"4168";"Chest Fly (Dumbbell)";"2";"14.0";"10";"";"";"";"";""
"534";"2024-12-12 12:26:02";"Push #3";"4168";"Chest Fly (Dumbbell)";"3";"17.5";"7";"";"";"";"";""
"534";"2024-12-12 12:26:02";"Push #3";"4168";"Shoulder Press (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"534";"2024-12-12 12:26:02";"Push #3";"4168";"Shoulder Press (Dumbbell)";"2";"22.0";"6";"";"";"";"";""
"534";"2024-12-12 12:26:02";"Push #3";"4168";"Shoulder Press (Dumbbell)";"3";"18.0";"8";"";"";"";"";""
"534";"2024-12-12 12:26:02";"Push #3";"4168";"Lateral Raise (Cable)";"1";"3.75";"12";"";"";"";"";""
"534";"2024-12-12 12:26:02";"Push #3";"4168";"Lateral Raise (Cable)";"2";"5.0";"10";"";"";"";"";""
"534";"2024-12-12 12:26:02";"Push #3";"4168";"Lateral Raise (Cable)";"3";"5.0";"10";"";"";"";"";""
"534";"2024-12-12 12:26:02";"Push #3";"4168";"Triceps Pushdown (Cable - Straight Bar)";"1";"22.5";"12";"";"";"";"";""
"534";"2024-12-12 12:26:02";"Push #3";"4168";"Triceps Pushdown (Cable - Straight Bar)";"2";"27.5";"10";"";"";"";"";""
"534";"2024-12-12 12:26:02";"Push #3";"4168";"Triceps Pushdown (Cable - Straight Bar)";"3";"32.5";"8";"";"";"";"";""
"534";"2024-12-12 12:26:02";"Push #3";"4168";"Triceps Extension (Dumbbell)";"1";"10.0";"10";"";"";"";"";""
"534";"2024-12-12 12:26:02";"Push #3";"4168";"Triceps Extension (Dumbbell)";"2";"10.0";"10";"";"";"";"";""
"534";"2024-12-12 12:26:02";"Push #3";"4168";"Triceps Extension (Dumbbell)";"3";"12.0";"6";"";"";"";"";""
"535";"2024-12-16 12:12:42";"Push #3";"4035";"Incline Bench Press (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"535";"2024-12-16 12:12:42";"Push #3";"4035";"Incline Bench Press (Dumbbell)";"2";"24.0";"10";"";"";"";"";""
"535";"2024-12-16 12:12:42";"Push #3";"4035";"Incline Bench Press (Dumbbell)";"3";"26.0";"10";"";"";"";"";""
"535";"2024-12-16 12:12:42";"Push #3";"4035";"Incline Bench Press (Dumbbell)";"4";"30.0";"5";"";"";"";"";""
"535";"2024-12-16 12:12:42";"Push #3";"4035";"Chest Fly (Dumbbell)";"1";"14.0";"12";"";"";"";"";""
"535";"2024-12-16 12:12:42";"Push #3";"4035";"Chest Fly (Dumbbell)";"2";"14.0";"10";"";"";"";"";""
"535";"2024-12-16 12:12:42";"Push #3";"4035";"Chest Fly (Dumbbell)";"3";"17.5";"8";"";"";"";"";""
"535";"2024-12-16 12:12:42";"Push #3";"4035";"Shoulder Press (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"535";"2024-12-16 12:12:42";"Push #3";"4035";"Shoulder Press (Dumbbell)";"2";"22.0";"6";"";"";"";"";""
"535";"2024-12-16 12:12:42";"Push #3";"4035";"Shoulder Press (Dumbbell)";"3";"18.0";"8";"";"";"";"";""
"535";"2024-12-16 12:12:42";"Push #3";"4035";"Lateral Raise (Cable)";"1";"3.75";"12";"";"";"";"";""
"535";"2024-12-16 12:12:42";"Push #3";"4035";"Lateral Raise (Cable)";"2";"5.0";"10";"";"";"";"";""
"535";"2024-12-16 12:12:42";"Push #3";"4035";"Lateral Raise (Cable)";"3";"5.0";"10";"";"";"";"";""
"535";"2024-12-16 12:12:42";"Push #3";"4035";"Triceps Pushdown (Cable - Straight Bar)";"1";"22.5";"12";"";"";"";"";""
"535";"2024-12-16 12:12:42";"Push #3";"4035";"Triceps Pushdown (Cable - Straight Bar)";"2";"27.5";"10";"";"";"";"";""
"535";"2024-12-16 12:12:42";"Push #3";"4035";"Triceps Pushdown (Cable - Straight Bar)";"3";"32.5";"8";"";"";"";"";""
"535";"2024-12-16 12:12:42";"Push #3";"4035";"Triceps Extension (Dumbbell)";"1";"10.0";"10";"";"";"";"";""
"535";"2024-12-16 12:12:42";"Push #3";"4035";"Triceps Extension (Dumbbell)";"2";"10.0";"10";"";"";"";"";""
"535";"2024-12-16 12:12:42";"Push #3";"4035";"Triceps Extension (Dumbbell)";"3";"12.0";"7";"";"";"";"";""
"536";"2024-12-17 19:38:06";"Pull #4";"3530";"Lat Pulldown (Cable)";"1";"45.0";"12";"";"";"";"";""
"536";"2024-12-17 19:38:06";"Pull #4";"3530";"Lat Pulldown (Cable)";"2";"55.0";"10";"";"";"";"";""
"536";"2024-12-17 19:38:06";"Pull #4";"3530";"Lat Pulldown (Cable)";"3";"65.0";"6";"";"";"";"";""
"536";"2024-12-17 19:38:06";"Pull #4";"3530";"Lat Pulldown (Cable)";"4";"55.0";"8";"";"";"";"";""
"536";"2024-12-17 19:38:06";"Pull #4";"3530";"Seated Row (Cable)";"1";"45.0";"12";"";"";"";"";""
"536";"2024-12-17 19:38:06";"Pull #4";"3530";"Seated Row (Cable)";"2";"55.0";"10";"";"";"";"";""
"536";"2024-12-17 19:38:06";"Pull #4";"3530";"Seated Row (Cable)";"3";"65.0";"6";"";"";"";"";""
"536";"2024-12-17 19:38:06";"Pull #4";"3530";"Pull Up (Assisted)";"1";"35.0";"12";"";"";"";"";""
"536";"2024-12-17 19:38:06";"Pull #4";"3530";"Pull Up (Assisted)";"2";"28.0";"10";"";"";"";"";""
"536";"2024-12-17 19:38:06";"Pull #4";"3530";"Pull Up (Assisted)";"3";"21.0";"8";"";"";"";"";""
"536";"2024-12-17 19:38:06";"Pull #4";"3530";"Bicep Curl (Barbell)";"1";"25.0";"10";"";"";"";"";""
"536";"2024-12-17 19:38:06";"Pull #4";"3530";"Bicep Curl (Barbell)";"2";"25.0";"8";"";"";"";"";""
"536";"2024-12-17 19:38:06";"Pull #4";"3530";"Bicep Curl (Barbell)";"3";"35.0";"6";"";"";"";"";""
"536";"2024-12-17 19:38:06";"Pull #4";"3530";"Hammer Curl (Dumbbell)";"1";"14.0";"8";"";"";"";"";""
"536";"2024-12-17 19:38:06";"Pull #4";"3530";"Hammer Curl (Dumbbell)";"2";"14.0";"8";"";"";"";"";""
