Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2023-09-11 19:34:19;"Push #3";"Lateral Raise (Cable)";1;3.75;kg;12;;;;0;"";;1h 8m
2023-09-11 19:34:19;"Push #3";"Lateral Raise (Cable)";2;5;kg;10;;;;0;;;1h 8m
2023-09-11 19:34:19;"Push #3";"Lateral Raise (Cable)";3;5;kg;8;;;;0;;;1h 8m
2023-09-11 19:34:19;"Push #3";"Triceps Extension (Dumbbell)";1;10;kg;10;;;;0;"";;1h 8m
2023-09-11 19:34:19;"Push #3";"Triceps Extension (Dumbbell)";2;10;kg;10;;;;0;;;1h 8m
2023-09-11 19:34:19;"Push #3";"Triceps Extension (Dumbbell)";3;12;kg;6;;;;0;;;1h 8m
2023-09-13 19:19:16;"Pull #3";"Lat Pulldown (Cable)";1;40;kg;12;;;;0;"";"";47m
2023-09-13 19:19:16;"Pull #3";"Lat Pulldown (Cable)";2;50;kg;10;;;;0;;;47m
2023-09-13 19:19:16;"Pull #3";"Lat Pulldown (Cable)";3;50;kg;10;;;;0;;;47m
2023-09-13 19:19:16;"Pull #3";"Lat Pulldown (Cable)";4;60;kg;6;;;;0;;;47m
2023-09-13 19:19:16;"Pull #3";"Seated Row (Cable)";1;45;kg;10;;;;0;"";;47m
2023-09-13 19:19:16;"Pull #3";"Seated Row (Cable)";2;50;kg;10;;;;0;;;47m
2023-09-13 19:19:16;"Pull #3";"Seated Row (Cable)";3;60;kg;8;;;;0;;;47m
2023-09-13 19:19:16;"Pull #3";"Rope Face Pull";1;20;kg;12;;;;0;"";;47m
2023-09-13 19:19:16;"Pull #3";"Rope Face Pull";2;22.5;kg;12;;;;0;;;47m
2023-09-13 19:19:16;"Pull #3";"Rope Face Pull";3;25;kg;10;;;;0;;;47m
2023-09-13 19:19:16;"Pull #3";"Bicep Curl (Barbell)";1;20;kg;10;;;;0;"";;47m
2023-09-13 19:19:16;"Pull #3";"Bicep Curl (Barbell)";2;25;kg;8;;;;0;;;47m
2023-09-13 19:19:16;"Pull #3";"Bicep Curl (Barbell)";3;30;kg;6;;;;0;;;47m
2023-09-13 19:19:16;"Pull #3";"Walking";1;;;;;2.48;km;1800;"";;47m
2023-09-14 19:04:49;"Push #3";"Incline Bench Press (Barbell)";1;15;kg;10;;;;0;"";"";1h 38m
2023-09-14 19:04:49;"Push #3";"Incline Bench Press (Barbell)";2;15;kg;8;;;;0;;;1h 38m
2023-09-14 19:04:49;"Push #3";"Incline Bench Press (Barbell)";3;17.5;kg;7;;;;0;;;1h 38m
2023-09-14 19:04:49;"Push #3";"Incline Bench Press (Barbell)";4;20;kg;5;;;;0;;;1h 38m
2023-09-14 19:04:49;"Push #3";"Chest Press (Machine)";1;55;kg;12;;;;0;"";;1h 38m
2023-09-14 19:04:49;"Push #3";"Chest Press (Machine)";2;57.5;kg;10;;;;0;;;1h 38m
2023-09-14 19:04:49;"Push #3";"Chest Press (Machine)";3;60;kg;8;;;;0;;;1h 38m
2023-09-14 19:04:49;"Push #3";"Chest Fly (Dumbbell)";1;10;kg;12;;;;0;"";;1h 38m
2023-09-14 19:04:49;"Push #3";"Chest Fly (Dumbbell)";2;12;kg;10;;;;0;;;1h 38m
2023-09-14 19:04:49;"Push #3";"Chest Fly (Dumbbell)";3;14;kg;8;;;;0;;;1h 38m
2023-09-14 19:04:49;"Push #3";"Lateral Raise (Cable)";1;3.75;kg;12;;;;0;"";;1h 38m
2023-09-14 19:04:49;"Push #3";"Lateral Raise (Cable)";2;5;kg;10;;;;0;;;1h 38m
2023-09-14 19:04:49;"Push #3";"Lateral Raise (Cable)";3;5;kg;8;;;;0;;;1h 38m
2023-09-14 19:04:49;"Push #3";"Triceps Extension (Dumbbell)";1;10;kg;10;;;;0;"";;1h 38m
2023-09-14 19:04:49;"Push #3";"Triceps Extension (Dumbbell)";2;10;kg;10;;;;0;;;1h 38m
2023-09-14 19:04:49;"Push #3";"Triceps Extension (Dumbbell)";3;12;kg;6;;;;0;;;1h 38m
2023-09-14 19:04:49;"Push #3";"Walking";1;;;;;;km;1800;"";;1h 38m
2023-09-15 18:00:43;"Arms";"Triceps Extension (Dumbbell)";1;10;kg;10;;;;0;"";"";1h 49m
2023-09-15 18:00:43;"Arms";"Triceps Extension (Dumbbell)";2;10;kg;10;;;;0;;;1h 49m
2023-09-15 18:00:43;"Arms";"Triceps Extension (Dumbbell)";3;12;kg;6;;;;0;;;1h 49m
2023-09-15 18:00:43;"Arms";"Rope Tricep Pushdown";1;15;kg;12;;;;0;"";;1h 49m
2023-09-15 18:00:43;"Arms";"Rope Tricep Pushdown";2;17.5;kg;10;;;;0;;;1h 49m
2023-09-15 18:00:43;"Arms";"Rope Tricep Pushdown";3;17.5;kg;10;;;;0;;;1h 49m
2023-09-15 18:00:43;"Arms";"Bicep Curl (Barbell)";1;20;kg;10;;;;0;"";;1h 49m
2023-09-15 18:00:43;"Arms";"Bicep Curl (Barbell)";2;25;kg;8;;;;0;;;1h 49m
2023-09-15 18:00:43;"Arms";"Bicep Curl (Barbell)";3;30;kg;8;;;;0;;;1h 49m
2023-09-15 18:00:43;"Arms";"Bicep Curl (Cable)";1;12.5;kg;10;;;;0;"";;1h 49m
2023-09-15 18:00:43;"Arms";"Bicep Curl (Cable)";2;15;kg;10;;;;0;;;1h 49m
2023-09-15 18:00:43;"Arms";"Bicep Curl (Cable)";3;20;kg;8;;;;0;;;1h 49m
2023-09-15 18:00:43;"Arms";"Incline Curl (Dumbbell)";1;10;kg;10;;;;0;"";;1h 49m
2023-09-15 18:00:43;"Arms";"Incline Curl (Dumbbell)";2;10;kg;10;;;;0;;;1h 49m
2023-09-15 18:00:43;"Arms";"Incline Curl (Dumbbell)";3;12;kg;6;;;;0;;;1h 49m
2023-09-15 18:00:43;"Arms";"Cable Kickback";1;3.75;kg;12;;;;0;"";;1h 49m
2023-09-15 18:00:43;"Arms";"Cable Kickback";2;5;kg;10;;;;0;;;1h 49m
2023-09-15 18:00:43;"Arms";"Cable Kickback";3;5;kg;10;;;;0;;;1h 49m
2023-09-15 18:00:43;"Arms";"Walking";1;;;;;;km;1800;"";;1h 49m
2023-09-18 19:16:27;"Push #3";"Incline Bench Press (Barbell)";1;15;kg;10;;;;0;"";"";1h 31m
2023-09-18 19:16:27;"Push #3";"Incline Bench Press (Barbell)";2;17.5;kg;8;;;;0;;;1h 31m
2023-09-18 19:16:27;"Push #3";"Incline Bench Press (Barbell)";3;20;kg;7;;;;0;;;1h 31m
2023-09-18 19:16:27;"Push #3";"Chest Press (Machine)";1;55;kg;12;;;;0;"";;1h 31m
2023-09-18 19:16:27;"Push #3";"Chest Press (Machine)";2;57.5;kg;10;;;;0;;;1h 31m
2023-09-18 19:16:27;"Push #3";"Chest Press (Machine)";3;60;kg;8;;;;0;;;1h 31m
2023-09-18 19:16:27;"Push #3";"Chest Fly (Dumbbell)";1;12.5;kg;10;;;;0;"";;1h 31m
2023-09-18 19:16:27;"Push #3";"Chest Fly (Dumbbell)";2;14;kg;8;;;;0;;;1h 31m
2023-09-18 19:16:27;"Push #3";"Chest Fly (Dumbbell)";3;14;kg;8;;;;0;;;1h 31m
2023-09-18 19:16:27;"Push #3";"Lateral Raise (Cable)";1;3.75;kg;12;;;;0;"";;1h 31m
2023-09-18 19:16:27;"Push #3";"Lateral Raise (Cable)";2;5;kg;10;;;;0;;;1h 31m
2023-09-18 19:16:27;"Push #3";"Lateral Raise (Cable)";3;5;kg;8;;;;0;;;1h 31m
2023-09-18 19:16:27;"Push #3";"Triceps Extension (Dumbbell)";1;10;kg;10;;;;0;"";;1h 31m
2023-09-18 19:16:27;"Push #3";"Triceps Extension (Dumbbell)";2;10;kg;10;;;;0;;;1h 31m
2023-09-18 19:16:27;"Push #3";"Triceps Extension (Dumbbell)";3;12;kg;6;;;;0;;;1h 31m
2023-09-18 19:16:27;"Push #3";"Walking";1;;;;;;km;1200;"";;1h 31m
2023-09-19 17:07:51;"Pull #3";"Lat Pulldown (Cable)";1;40;kg;12;;;;0;"";"";1h 3m
2023-09-19 17:07:51;"Pull #3";"Lat Pulldown (Cable)";2;50;kg;10;;;;0;;;1h 3m
2023-09-19 17:07:51;"Pull #3";"Lat Pulldown (Cable)";3;50;kg;8;;;;0;;;1h 3m
2023-09-19 17:07:51;"Pull #3";"Lat Pulldown (Cable)";4;60;kg;6;;;;0;;;1h 3m
2023-09-19 17:07:51;"Pull #3";"One Arm Row Cable";1;40;kg;12;;;;0;"";;1h 3m
2023-09-19 17:07:51;"Pull #3";"One Arm Row Cable";2;45;kg;10;;;;0;;;1h 3m
2023-09-19 17:07:51;"Pull #3";"One Arm Row Cable";3;55;kg;8;;;;0;;;1h 3m
2023-09-19 17:07:51;"Pull #3";"Reverse Fly (Cable)";1;2.5;kg;15;;;;0;"";;1h 3m
2023-09-19 17:07:51;"Pull #3";"Reverse Fly (Cable)";2;2.5;kg;12;;;;0;;;1h 3m
2023-09-19 17:07:51;"Pull #3";"Reverse Fly (Cable)";3;3.75;kg;6;;;;0;;;1h 3m
2023-09-19 17:07:51;"Pull #3";"Bicep Curl (Barbell)";1;20;kg;10;;;;0;"";;1h 3m
2023-09-19 17:07:51;"Pull #3";"Bicep Curl (Barbell)";2;25;kg;8;;;;0;;;1h 3m
2023-09-19 17:07:51;"Pull #3";"Bicep Curl (Barbell)";3;30;kg;8;;;;0;;;1h 3m
2023-09-19 17:07:51;"Pull #3";"Bicep Curl (Cable)";1;15;kg;12;;;;0;"";;1h 3m
2023-09-19 17:07:51;"Pull #3";"Bicep Curl (Cable)";2;17.5;kg;10;;;;0;;;1h 3m
2023-09-19 17:07:51;"Pull #3";"Bicep Curl (Cable)";3;20;kg;8;;;;0;;;1h 3m
2023-09-19 17:07:51;"Pull #3";"Walking";1;;;;;;km;1200;"";;1h 3m
2023-09-21 17:17:47;"Push #3";"Incline Bench Press (Dumbbell)";1;16;kg;12;;;;0;"";"";1h 21m
2023-09-21 17:17:47;"Push #3";"Incline Bench Press (Dumbbell)";2;24;kg;10;;;;0;;;1h 21m
2023-09-21 17:17:47;"Push #3";"Incline Bench Press (Dumbbell)";3;26;kg;8;;;;0;;;1h 21m
2023-09-21 17:17:47;"Push #3";"Incline Bench Press (Dumbbell)";4;28;kg;6;;;;0;;;1h 21m
2023-09-21 17:17:47;"Push #3";"Chest Press (Machine)";1;55;kg;12;;;;0;"";;1h 21m
2023-09-21 17:17:47;"Push #3";"Chest Press (Machine)";2;57.5;kg;10;;;;0;;;1h 21m
2023-09-21 17:17:47;"Push #3";"Chest Press (Machine)";3;62.5;kg;8;;;;0;;;1h 21m
2023-09-21 17:17:47;"Push #3";"Chest Fly (Dumbbell)";1;12;kg;10;;;;0;"";;1h 21m
2023-09-21 17:17:47;"Push #3";"Chest Fly (Dumbbell)";2;14;kg;10;;;;0;;;1h 21m
2023-09-21 17:17:47;"Push #3";"Chest Fly (Dumbbell)";3;14;kg;8;;;;0;;;1h 21m
2023-09-21 17:17:47;"Push #3";"Lateral Raise (Cable)";1;3.75;kg;12;;;;0;"";;1h 21m
2023-09-21 17:17:47;"Push #3";"Lateral Raise (Cable)";2;5;kg;10;;;;0;;;1h 21m
2023-09-21 17:17:47;"Push #3";"Lateral Raise (Cable)";3;5;kg;7;;;;0;;;1h 21m
2023-09-21 17:17:47;"Push #3";"Triceps Extension (Dumbbell)";1;10;kg;10;;;;0;"";;1h 21m
2023-09-21 17:17:47;"Push #3";"Triceps Extension (Dumbbell)";2;10;kg;10;;;;0;;;1h 21m
2023-09-21 17:17:47;"Push #3";"Triceps Extension (Dumbbell)";3;12;kg;6;;;;0;;;1h 21m
2023-09-21 17:17:47;"Push #3";"Walking";1;;;;;;km;1200;"";;1h 21m
2023-09-22 19:22:31;"Pull #3";"Lat Pulldown (Cable)";1;40;kg;12;;;;0;"";"";1h 14m
2023-09-22 19:22:31;"Pull #3";"Lat Pulldown (Cable)";2;50;kg;10;;;;0;;;1h 14m
2023-09-22 19:22:31;"Pull #3";"Lat Pulldown (Cable)";3;50;kg;8;;;;0;;;1h 14m
2023-09-22 19:22:31;"Pull #3";"Lat Pulldown (Cable)";4;60;kg;6;;;;0;;;1h 14m
2023-09-22 19:22:31;"Pull #3";"One Arm Row Cable";1;40;kg;12;;;;0;"";;1h 14m
2023-09-22 19:22:31;"Pull #3";"One Arm Row Cable";2;50;kg;10;;;;0;;;1h 14m
2023-09-22 19:22:31;"Pull #3";"One Arm Row Cable";3;55;kg;8;;;;0;;;1h 14m
2023-09-22 19:22:31;"Pull #3";"Reverse Fly (Cable)";1;2.5;kg;12;;;;0;"";;1h 14m
2023-09-22 19:22:31;"Pull #3";"Reverse Fly (Cable)";2;2.5;kg;12;;;;0;;;1h 14m
2023-09-22 19:22:31;"Pull #3";"Reverse Fly (Cable)";3;2.5;kg;10;;;;0;;;1h 14m
2023-09-22 19:22:31;"Pull #3";"Bicep Curl (Barbell)";1;20;kg;10;;;;0;"";;1h 14m
2023-09-22 19:22:31;"Pull #3";"Bicep Curl (Barbell)";2;25;kg;8;;;;0;;;1h 14m
2023-09-22 19:22:31;"Pull #3";"Bicep Curl (Barbell)";3;35;kg;5;;;;0;;;1h 14m
2023-09-22 19:22:31;"Pull #3";"Bicep Curl (Cable)";1;15;kg;12;;;;0;"";;1h 14m
2023-09-22 19:22:31;"Pull #3";"Bicep Curl (Cable)";2;17.5;kg;10;;;;0;;;1h 14m
2023-09-22 19:22:31;"Pull #3";"Bicep Curl (Cable)";3;20;kg;8;;;;0;;;1h 14m
2023-09-22 19:22:31;"Pull #3";"Walking";1;;;;;;km;600;"";;1h 14m
2023-09-23 12:52:50;"Legs #1";"Squat (Smith Machine)";1;10;kg;10;;;;0;"";"";1h 8m
2023-09-23 12:52:50;"Legs #1";"Squat (Smith Machine)";2;15;kg;10;;;;0;;;1h 8m
2023-09-23 12:52:50;"Legs #1";"Squat (Smith Machine)";3;20;kg;8;;;;0;;;1h 8m
2023-09-23 12:52:50;"Legs #1";"Squat (Smith Machine)";4;20;kg;8;;;;0;;;1h 8m
2023-09-23 12:52:50;"Legs #1";"Lunge (Dumbbell)";1;8;kg;20;;;;0;"";;1h 8m
2023-09-23 12:52:50;"Legs #1";"Lunge (Dumbbell)";2;10;kg;20;;;;0;;;1h 8m
2023-09-23 12:52:50;"Legs #1";"Lunge (Dumbbell)";3;10;kg;20;;;;0;;;1h 8m
2023-09-23 12:52:50;"Legs #1";"Seated Leg Curl (Machine)";1;40;kg;12;;;;0;"";;1h 8m
2023-09-23 12:52:50;"Legs #1";"Seated Leg Curl (Machine)";2;45;kg;10;;;;0;;;1h 8m
2023-09-23 12:52:50;"Legs #1";"Seated Leg Curl (Machine)";3;45;kg;8;;;;0;;;1h 8m
2023-09-23 12:52:50;"Legs #1";"Leg Extension (Machine)";1;40;kg;12;;;;0;"";;1h 8m
2023-09-23 12:52:50;"Legs #1";"Leg Extension (Machine)";2;42.5;kg;10;;;;0;;;1h 8m
2023-09-23 12:52:50;"Legs #1";"Leg Extension (Machine)";3;45;kg;10;;;;0;;;1h 8m
2023-09-23 12:52:50;"Legs #1";"Calf Press on Seated Leg Press";1;40;kg;15;;;;0;"";;1h 8m
2023-09-23 12:52:50;"Legs #1";"Calf Press on Seated Leg Press";2;50;kg;12;;;;0;;;1h 8m
2023-09-23 12:52:50;"Legs #1";"Calf Press on Seated Leg Press";3;50;kg;12;;;;0;;;1h 8m
2023-09-25 19:18:38;"Push #3";"Incline Bench Press (Dumbbell)";1;16;kg;12;;;;0;"";"";1h 27m
2023-09-25 19:18:38;"Push #3";"Incline Bench Press (Dumbbell)";2;24;kg;10;;;;0;;;1h 27m
2023-09-25 19:18:38;"Push #3";"Incline Bench Press (Dumbbell)";3;26;kg;8;;;;0;;;1h 27m
2023-09-25 19:18:38;"Push #3";"Incline Bench Press (Dumbbell)";4;28;kg;6;;;;0;;;1h 27m
2023-09-25 19:18:38;"Push #3";"Chest Press (Machine)";1;55;kg;12;;;;0;"";;1h 27m
2023-09-25 19:18:38;"Push #3";"Chest Press (Machine)";2;57.5;kg;10;;;;0;;;1h 27m
2023-09-25 19:18:38;"Push #3";"Chest Press (Machine)";3;62.5;kg;8;;;;0;;;1h 27m
2023-09-25 19:18:38;"Push #3";"Chest Fly (Dumbbell)";1;12;kg;10;;;;0;"";;1h 27m
2023-09-25 19:18:38;"Push #3";"Chest Fly (Dumbbell)";2;14;kg;10;;;;0;;;1h 27m
2023-09-25 19:18:38;"Push #3";"Chest Fly (Dumbbell)";3;15;kg;8;;;;0;;;1h 27m
2023-09-25 19:18:38;"Push #3";"Lateral Raise (Cable)";1;3.75;kg;12;;;;0;"";;1h 27m
2023-09-25 19:18:38;"Push #3";"Lateral Raise (Cable)";2;5;kg;10;;;;0;;;1h 27m
2023-09-25 19:18:38;"Push #3";"Lateral Raise (Cable)";3;5;kg;7;;;;0;;;1h 27m
2023-09-25 19:18:38;"Push #3";"Triceps Extension (Dumbbell)";1;10;kg;10;;;;0;"";;1h 27m
2023-09-25 19:18:38;"Push #3";"Triceps Extension (Dumbbell)";2;10;kg;10;;;;0;;;1h 27m
2023-09-25 19:18:38;"Push #3";"Triceps Extension (Dumbbell)";3;12;kg;7;;;;0;;;1h 27m
2023-09-25 19:18:38;"Push #3";"Cycling (Indoor)";1;;;;;;km;600;"";;1h 27m
2023-09-26 17:14:32;"Pull #3";"Lat Pulldown (Cable)";1;40;kg;12;;;;0;"";"";1h 19m
2023-09-26 17:14:32;"Pull #3";"Lat Pulldown (Cable)";2;50;kg;10;;;;0;;;1h 19m
2023-09-26 17:14:32;"Pull #3";"Lat Pulldown (Cable)";3;50;kg;8;;;;0;;;1h 19m
2023-09-26 17:14:32;"Pull #3";"Lat Pulldown (Cable)";4;60;kg;6;;;;0;;;1h 19m
2023-09-26 17:14:32;"Pull #3";"One Arm Row Cable";1;40;kg;12;;;;0;"";;1h 19m
2023-09-26 17:14:32;"Pull #3";"One Arm Row Cable";2;50;kg;10;;;;0;;;1h 19m
2023-09-26 17:14:32;"Pull #3";"One Arm Row Cable";3;55;kg;8;;;;0;;;1h 19m
2023-09-26 17:14:32;"Pull #3";"Reverse Fly (Cable)";1;2.5;kg;15;;;;0;"";;1h 19m
2023-09-26 17:14:32;"Pull #3";"Reverse Fly (Cable)";2;2.5;kg;12;;;;0;;;1h 19m
2023-09-26 17:14:32;"Pull #3";"Reverse Fly (Cable)";3;3.75;kg;7;;;;0;;;1h 19m
2023-09-26 17:14:32;"Pull #3";"Bicep Curl (Barbell)";1;20;kg;10;;;;0;"";;1h 19m
2023-09-26 17:14:32;"Pull #3";"Bicep Curl (Barbell)";2;25;kg;8;;;;0;;;1h 19m
2023-09-26 17:14:32;"Pull #3";"Bicep Curl (Barbell)";3;35;kg;5;;;;0;;;1h 19m
2023-09-26 17:14:32;"Pull #3";"Bicep Curl (Cable)";1;15;kg;12;;;;0;"";;1h 19m
2023-09-26 17:14:32;"Pull #3";"Bicep Curl (Cable)";2;17.5;kg;10;;;;0;;;1h 19m
2023-09-26 17:14:32;"Pull #3";"Bicep Curl (Cable)";3;20;kg;8;;;;0;;;1h 19m
2023-09-26 17:14:32;"Pull #3";"Running (Treadmill)";1;;;;;3.03;km;1200;"";;1h 19m
2023-09-27 16:42:33;"Push #3";"Incline Bench Press (Dumbbell)";1;16;kg;12;;;;0;"";"";1h 26m
2023-09-27 16:42:33;"Push #3";"Incline Bench Press (Dumbbell)";2;24;kg;10;;;;0;;;1h 26m
2023-09-27 16:42:33;"Push #3";"Incline Bench Press (Dumbbell)";3;26;kg;8;;;;0;;;1h 26m
2023-09-27 16:42:33;"Push #3";"Incline Bench Press (Dumbbell)";4;28;kg;5;;;;0;;;1h 26m
2023-09-27 16:42:33;"Push #3";"Chest Press (Machine)";1;55;kg;12;;;;0;"";;1h 26m
2023-09-27 16:42:33;"Push #3";"Chest Press (Machine)";2;57.5;kg;10;;;;0;;;1h 26m
2023-09-27 16:42:33;"Push #3";"Chest Press (Machine)";3;62.5;kg;8;;;;0;;;1h 26m
2023-09-27 16:42:33;"Push #3";"Chest Fly (Dumbbell)";1;12;kg;10;;;;0;"";;1h 26m
2023-09-27 16:42:33;"Push #3";"Chest Fly (Dumbbell)";2;14;kg;10;;;;0;;;1h 26m
2023-09-27 16:42:33;"Push #3";"Chest Fly (Dumbbell)";3;14;kg;8;;;;0;;;1h 26m
2023-09-27 16:42:33;"Push #3";"Lateral Raise (Cable)";1;3.75;kg;12;;;;0;"";;1h 26m
2023-09-27 16:42:33;"Push #3";"Lateral Raise (Cable)";2;5;kg;9;;;;0;;;1h 26m
2023-09-27 16:42:33;"Push #3";"Lateral Raise (Cable)";3;5;kg;7;;;;0;;;1h 26m
2023-09-27 16:42:33;"Push #3";"Triceps Extension (Dumbbell)";1;10;kg;10;;;;0;"";;1h 26m
2023-09-27 16:42:33;"Push #3";"Triceps Extension (Dumbbell)";2;10;kg;10;;;;0;;;1h 26m
2023-09-27 16:42:33;"Push #3";"Triceps Extension (Dumbbell)";3;12;kg;9;;;;0;;;1h 26m
2023-09-27 16:42:33;"Push #3";"Bicep Curl (Dumbbell)";1;12;kg;10;;;;0;"";;1h 26m
2023-09-27 16:42:33;"Push #3";"Bicep Curl (Dumbbell)";2;14;kg;8;;;;0;;;1h 26m
2023-09-27 16:42:33;"Push #3";"Bicep Curl (Dumbbell)";3;16;kg;6;;;;0;;;1h 26m
2023-09-27 16:42:33;"Push #3";"Running (Treadmill)";1;;;;;1.44;km;600;"";;1h 26m
2023-09-30 11:30:23;"Push #3";"Incline Bench Press (Dumbbell)";1;16;kg;12;;;;0;"";"";59m
2023-09-30 11:30:23;"Push #3";"Incline Bench Press (Dumbbell)";2;24;kg;10;;;;0;;;59m
2023-09-30 11:30:23;"Push #3";"Incline Bench Press (Dumbbell)";3;26;kg;8;;;;0;;;59m
2023-09-30 11:30:23;"Push #3";"Incline Bench Press (Dumbbell)";4;28;kg;6;;;;0;;;59m
2023-09-30 11:30:23;"Push #3";"Chest Press (Machine)";1;55;kg;12;;;;0;"";;59m
2023-09-30 11:30:23;"Push #3";"Chest Press (Machine)";2;57.5;kg;10;;;;0;;;59m
2023-09-30 11:30:23;"Push #3";"Chest Press (Machine)";3;62.5;kg;10;;;;0;;;59m
2023-09-30 11:30:23;"Push #3";"Pec Deck (Machine)";1;35;kg;12;;;;0;"";;59m
2023-09-30 11:30:23;"Push #3";"Pec Deck (Machine)";2;40;kg;10;;;;0;;;59m
2023-09-30 11:30:23;"Push #3";"Pec Deck (Machine)";3;42.5;kg;10;;;;0;;;59m
2023-09-30 11:30:23;"Push #3";"Lateral Raise (Cable)";1;3.75;kg;12;;;;0;"";;59m
2023-09-30 11:30:23;"Push #3";"Lateral Raise (Cable)";2;5;kg;10;;;;0;;;59m
2023-09-30 11:30:23;"Push #3";"Lateral Raise (Cable)";3;5;kg;7;;;;0;;;59m
2023-09-30 11:30:23;"Push #3";"Triceps Extension (Dumbbell)";1;10;kg;10;;;;0;"";;59m
2023-09-30 11:30:23;"Push #3";"Triceps Extension (Dumbbell)";2;10;kg;10;;;;0;;;59m
2023-09-30 11:30:23;"Push #3";"Triceps Extension (Dumbbell)";3;12;kg;9;;;;0;;;59m
2023-10-02 19:39:40;"Push #3";"Incline Bench Press (Dumbbell)";1;16;kg;12;;;;0;"";"";1h 14m
2023-10-02 19:39:40;"Push #3";"Incline Bench Press (Dumbbell)";2;24;kg;10;;;;0;;;1h 14m
2023-10-02 19:39:40;"Push #3";"Incline Bench Press (Dumbbell)";3;26;kg;8;;;;0;;;1h 14m
2023-10-02 19:39:40;"Push #3";"Incline Bench Press (Dumbbell)";4;28;kg;6;;;;0;;;1h 14m
2023-10-02 19:39:40;"Push #3";"Chest Press (Machine)";1;55;kg;12;;;;0;"";;1h 14m
2023-10-02 19:39:40;"Push #3";"Chest Press (Machine)";2;57.5;kg;10;;;;0;;;1h 14m
2023-10-02 19:39:40;"Push #3";"Chest Press (Machine)";3;62.5;kg;8;;;;0;;;1h 14m
2023-10-02 19:39:40;"Push #3";"Chest Fly (Dumbbell)";1;12;kg;10;;;;0;"";;1h 14m
2023-10-02 19:39:40;"Push #3";"Chest Fly (Dumbbell)";2;14;kg;8;;;;0;;;1h 14m
2023-10-02 19:39:40;"Push #3";"Chest Fly (Dumbbell)";3;14;kg;8;;;;0;;;1h 14m
2023-10-02 19:39:40;"Push #3";"Lateral Raise (Cable)";1;3.75;kg;12;;;;0;"";;1h 14m
2023-10-02 19:39:40;"Push #3";"Lateral Raise (Cable)";2;5;kg;10;;;;0;;;1h 14m
2023-10-02 19:39:40;"Push #3";"Lateral Raise (Cable)";3;5;kg;7;;;;0;;;1h 14m
2023-10-02 19:39:40;"Push #3";"Triceps Extension (Dumbbell)";1;10;kg;10;;;;0;"";;1h 14m
2023-10-02 19:39:40;"Push #3";"Triceps Extension (Dumbbell)";2;10;kg;10;;;;0;;;1h 14m
2023-10-02 19:39:40;"Push #3";"Triceps Extension (Dumbbell)";3;12;kg;9;;;;0;;;1h 14m
2023-10-02 19:39:40;"Push #3";"Walking";1;;;;;;km;900;"";;1h 14m
2023-10-03 17:32:36;"Pull #3";"Lat Pulldown (Cable)";1;40;kg;12;;;;0;"";"";1h 5m
2023-10-03 17:32:36;"Pull #3";"Lat Pulldown (Cable)";2;50;kg;10;;;;0;;;1h 5m
2023-10-03 17:32:36;"Pull #3";"Lat Pulldown (Cable)";3;60;kg;6;;;;0;;;1h 5m
2023-10-03 17:32:36;"Pull #3";"One Arm Row Cable";1;40;kg;12;;;;0;"";;1h 5m
2023-10-03 17:32:36;"Pull #3";"One Arm Row Cable";2;50;kg;10;;;;0;;;1h 5m
2023-10-03 17:32:36;"Pull #3";"One Arm Row Cable";3;60;kg;8;;;;0;;;1h 5m
2023-10-03 17:32:36;"Pull #3";"Reverse Fly (Cable)";1;2.5;kg;15;;;;0;"";;1h 5m
2023-10-03 17:32:36;"Pull #3";"Reverse Fly (Cable)";2;2.5;kg;12;;;;0;;;1h 5m
2023-10-03 17:32:36;"Pull #3";"Reverse Fly (Cable)";3;3.75;kg;7;;;;0;;;1h 5m
2023-10-03 17:32:36;"Pull #3";"Bicep Curl (Barbell)";1;20;kg;10;;;;0;"";;1h 5m
2023-10-03 17:32:36;"Pull #3";"Bicep Curl (Barbell)";2;25;kg;8;;;;0;;;1h 5m
2023-10-03 17:32:36;"Pull #3";"Bicep Curl (Barbell)";3;35;kg;6;;;;0;;;1h 5m
2023-10-03 17:32:36;"Pull #3";"Bicep Curl (Cable)";1;15;kg;12;;;;0;"";;1h 5m
2023-10-03 17:32:36;"Pull #3";"Bicep Curl (Cable)";2;17.5;kg;10;;;;0;;;1h 5m
2023-10-03 17:32:36;"Pull #3";"Bicep Curl (Cable)";3;20;kg;8;;;;0;;;1h 5m
2023-10-04 18:27:00;"Push #3";"Incline Bench Press (Dumbbell)";1;16;kg;12;;;;0;"";"";1h 2m
2023-10-04 18:27:00;"Push #3";"Incline Bench Press (Dumbbell)";2;24;kg;10;;;;0;;;1h 2m
2023-10-04 18:27:00;"Push #3";"Incline Bench Press (Dumbbell)";3;26;kg;8;;;;0;;;1h 2m
2023-10-04 18:27:00;"Push #3";"Incline Bench Press (Dumbbell)";4;28;kg;6;;;;0;;;1h 2m
2023-10-04 18:27:00;"Push #3";"Chest Press (Machine)";1;55;kg;12;;;;0;"";;1h 2m
2023-10-04 18:27:00;"Push #3";"Chest Press (Machine)";2;57.5;kg;10;;;;0;;;1h 2m
2023-10-04 18:27:00;"Push #3";"Chest Press (Machine)";3;62.5;kg;8;;;;0;;;1h 2m
